idx1	idx2	id1	id2	tani	gani	ani	cov	num_alns	len_ratio
563	333	contig_1476	contig_613	0.096358	0.112365	0.735104	0.152856	15	0.652056
334	504	contig_1459	contig_671	0.194221	0.172866	0.731421	0.236343	25	1.337768
504	334	contig_671	contig_1459	0.194221	0.222789	0.751676	0.296389	22	0.747514
334	528	contig_1459	contig_670	0.170842	0.151750	0.704859	0.215291	27	1.416057
528	334	contig_670	contig_1459	0.170842	0.197879	0.713956	0.277158	27	0.706186
334	847	contig_1459	contig_666	0.136491	0.090985	0.713418	0.127535	15	3.712779
847	334	contig_666	contig_1459	0.136491	0.305442	0.725100	0.421242	12	0.269340
335	364	contig_844	contig_557	0.184734	0.188707	0.704704	0.267782	33	1.037745
364	335	contig_557	contig_844	0.184734	0.180611	0.737274	0.244972	31	0.963628
335	387	contig_844	contig_1268	0.171887	0.163060	0.713196	0.228632	34	1.060714
387	335	contig_1268	contig_844	0.171887	0.181251	0.723270	0.250600	34	0.942761
335	510	contig_844	contig_487	0.134929	0.124750	0.713599	0.174817	20	1.370065
510	335	contig_487	contig_844	0.134929	0.148876	0.750558	0.198354	19	0.729892
335	513	contig_844	contig_485	0.156936	0.134505	0.692384	0.194263	20	1.381190
513	335	contig_485	contig_844	0.156936	0.187918	0.706001	0.266173	19	0.724013
335	610	contig_844	contig_849	0.165764	0.135151	0.705803	0.191485	25	1.777969
610	335	contig_849	contig_844	0.165764	0.220193	0.746495	0.294969	20	0.562439
335	614	contig_844	contig_850	0.254497	0.208476	0.749245	0.278248	19	1.790101
614	335	contig_850	contig_844	0.254497	0.336880	0.780756	0.431479	24	0.558628
335	641	contig_844	contig_848	0.279954	0.221461	0.772943	0.286517	18	1.927166
641	335	contig_848	contig_844	0.279954	0.392679	0.814356	0.482196	28	0.518897
335	661	contig_844	contig_851	0.252366	0.185154	0.768777	0.240842	13	2.048842
661	335	contig_851	contig_844	0.252366	0.390073	0.785448	0.496625	18	0.488081
335	860	contig_844	contig_842	0.322915	0.209445	0.839461	0.249499	9	3.927683
860	335	contig_842	contig_844	0.322915	0.768587	0.893510	0.860188	5	0.254603
335	1077	contig_844	contig_845	0.115154	0.072033	0.701258	0.102720	6	9.116019
1077	335	contig_845	contig_844	0.115154	0.508245	0.805789	0.630742	8	0.109697
335	1101	contig_844	contig_841	0.153286	0.087215	0.844278	0.103301	4	11.072246
1101	335	contig_841	contig_844	0.153286	0.884835	0.893141	0.990701	2	0.090316
336	393	contig_264	contig_1384	0.139224	0.127811	0.720845	0.177307	29	1.068047
393	336	contig_1384	contig_264	0.139224	0.151415	0.729874	0.207453	27	0.936288
336	400	contig_264	contig_1024	0.168061	0.164060	0.731489	0.224283	27	1.074722
400	336	contig_1024	contig_264	0.168061	0.172361	0.735190	0.234444	32	0.930473
336	410	contig_264	contig_1207	0.163075	0.153270	0.706583	0.216917	34	1.095258
410	336	contig_1207	contig_264	0.163075	0.173815	0.708598	0.245294	40	0.913027
336	626	contig_264	contig_55	0.118111	0.092595	0.727411	0.127294	25	1.882267
626	336	contig_55	contig_264	0.118111	0.166140	0.766554	0.216736	16	0.531274
336	653	contig_264	contig_50	0.207514	0.165417	0.777879	0.212652	24	2.007784
653	336	contig_50	contig_264	0.207514	0.292034	0.804503	0.362999	23	0.498062
336	726	contig_264	contig_51	0.153130	0.109331	0.736934	0.148359	16	2.450285
726	336	contig_51	contig_264	0.153130	0.260450	0.740991	0.351488	15	0.408116
336	838	contig_264	contig_53	0.094395	0.066684	0.674951	0.098798	14	3.605778
838	336	contig_53	contig_264	0.094395	0.194315	0.709184	0.273998	13	0.277333
336	1081	contig_264	contig_829	0.052503	0.028173	0.766257	0.036767	4	9.289316
1081	336	contig_829	contig_264	0.052503	0.278511	0.753247	0.369748	4	0.107651
338	392	contig_377	contig_1417	0.308484	0.308076	0.762921	0.403811	32	1.063120
392	338	contig_1417	contig_377	0.308484	0.308917	0.754206	0.409592	31	0.940627
338	537	contig_377	contig_728	0.247927	0.208582	0.826400	0.252398	12	1.436900
537	338	contig_728	contig_377	0.247927	0.304461	0.810965	0.375431	20	0.695942
340	341	contig_1280	contig_1424	0.310339	0.309347	0.734414	0.421217	40	1.001367
341	340	contig_1424	contig_1280	0.310339	0.311332	0.745248	0.417757	41	0.998635
340	391	contig_1280	contig_1097	0.170651	0.166017	0.726394	0.228549	39	1.059139
391	340	contig_1097	contig_1280	0.170651	0.175559	0.681636	0.257556	39	0.944163
340	395	contig_1280	contig_1215	0.210234	0.203653	0.720561	0.282631	38	1.062578
395	340	contig_1215	contig_1280	0.210234	0.217226	0.722490	0.300663	40	0.941108
340	402	contig_1280	contig_266	0.250918	0.244735	0.710646	0.344384	45	1.075879
402	340	contig_266	contig_1280	0.250918	0.257570	0.721308	0.357088	40	0.929472
340	508	contig_1280	contig_998	0.234657	0.211193	0.731592	0.288677	37	1.349000
508	340	contig_998	contig_1280	0.234657	0.266310	0.719498	0.370133	32	0.741290
341	356	contig_1424	contig_946	0.170926	0.173989	0.698093	0.249235	26	1.010724
356	341	contig_946	contig_1424	0.170926	0.167829	0.712570	0.235526	31	0.989390
341	386	contig_1424	contig_253	0.243617	0.224696	0.736662	0.305019	35	1.052404
386	341	contig_253	contig_1424	0.243617	0.263529	0.728047	0.361967	37	0.950205
341	389	contig_1424	contig_1331	0.123605	0.118401	0.705860	0.167741	27	1.055514
389	341	contig_1331	contig_1424	0.123605	0.129097	0.712552	0.181175	27	0.947406
341	395	contig_1424	contig_1215	0.178345	0.170735	0.706818	0.241554	39	1.061127
395	341	contig_1215	contig_1424	0.178345	0.186421	0.704700	0.264539	40	0.942394
341	402	contig_1424	contig_266	0.209730	0.188179	0.704950	0.266940	35	1.074411
402	341	contig_266	contig_1424	0.209730	0.232883	0.724385	0.321491	37	0.930743
341	429	contig_1424	contig_911	0.184320	0.172427	0.690923	0.249561	39	1.130297
429	341	contig_911	contig_1424	0.184320	0.197763	0.689408	0.286860	37	0.884723
341	442	contig_1424	contig_528	0.154988	0.128686	0.717604	0.179327	22	1.157027
442	341	contig_528	contig_1424	0.154988	0.185419	0.696661	0.266155	27	0.864284
341	531	contig_1424	contig_375	0.157855	0.132852	0.717399	0.185185	18	1.405967
531	341	contig_375	contig_1424	0.157855	0.193008	0.709384	0.272078	19	0.711254
341	558	contig_1424	contig_373	0.195369	0.173859	0.718204	0.242075	26	1.505586
558	341	contig_373	contig_1424	0.195369	0.227754	0.726931	0.313309	23	0.664193
341	660	contig_1424	contig_70	0.029221	0.020048	0.814815	0.024605	4	2.021447
660	341	contig_70	contig_1424	0.029221	0.047763	0.745380	0.064079	5	0.494695
341	1121	contig_1424	contig_997	0.058065	0.033066	0.714487	0.046280	4	13.324371
1121	341	contig_997	contig_1424	0.058065	0.391154	0.749169	0.522116	4	0.075050
342	377	contig_292	contig_9	0.054342	0.051103	0.768854	0.066467	11	1.043121
377	342	contig_9	contig_292	0.054342	0.057721	0.808754	0.071370	12	0.958662
342	949	contig_292	contig_8	0.046482	0.026105	0.762357	0.034243	6	5.369102
949	342	contig_8	contig_292	0.046482	0.155890	0.737190	0.211465	4	0.186251
345	406	contig_388	contig_1040	0.084100	0.082312	0.693407	0.118706	26	1.076685
406	345	contig_1040	contig_388	0.084100	0.086025	0.679047	0.126685	22	0.928776
345	456	contig_388	contig_1214	0.049494	0.042852	0.660966	0.064832	13	1.187239
456	345	contig_1214	contig_388	0.049494	0.057380	0.628499	0.091296	19	0.842291
346	359	contig_1104	contig_1021	0.221353	0.206226	0.735739	0.280298	39	1.014835
359	346	contig_1021	contig_1104	0.221353	0.236704	0.702299	0.337042	45	0.985381
346	409	contig_1104	contig_438	0.388744	0.381649	0.760765	0.501664	41	1.083970
409	346	contig_438	contig_1104	0.388744	0.396435	0.755969	0.524406	42	0.922535
346	456	contig_1104	contig_1214	0.098736	0.094172	0.656207	0.143510	28	1.186542
456	346	contig_1214	contig_1104	0.098736	0.104151	0.684827	0.152083	25	0.842785
346	842	contig_1104	contig_1137	0.158387	0.109574	0.685027	0.159956	15	3.627604
842	346	contig_1137	contig_1104	0.158387	0.335464	0.752523	0.445786	13	0.275664
347	726	contig_1201	contig_51	0.059306	0.044033	0.648987	0.067849	11	2.419886
726	347	contig_51	contig_1201	0.059306	0.096263	0.654467	0.147087	12	0.413243
348	363	contig_90	contig_89	0.179201	0.168106	0.751170	0.223793	29	1.020910
363	348	contig_89	contig_90	0.179201	0.190527	0.723858	0.263211	34	0.979518
348	464	contig_90	contig_91	0.176582	0.164965	0.825745	0.199778	14	1.202834
464	348	contig_91	contig_90	0.176582	0.190555	0.816251	0.233451	16	0.831370
348	476	contig_90	contig_1154	0.117662	0.115103	0.711570	0.161759	21	1.241026
476	348	contig_1154	contig_90	0.117662	0.120838	0.743257	0.162579	15	0.805785
348	702	contig_90	contig_552	0.140923	0.109017	0.730702	0.149195	17	2.273092
702	348	contig_552	contig_90	0.140923	0.213446	0.746618	0.285884	13	0.439929
350	378	contig_1199	contig_731	0.053775	0.053152	0.746090	0.071241	12	1.036619
378	350	contig_731	contig_1199	0.053775	0.054419	0.761407	0.071472	14	0.964674
350	804	contig_1199	contig_1355	0.089887	0.060886	0.777406	0.078320	9	3.156392
804	350	contig_1355	contig_1199	0.089887	0.181423	0.814299	0.222797	7	0.316817
350	909	contig_1199	contig_1220	0.038545	0.023201	0.723926	0.032049	3	4.709259
909	350	contig_1220	contig_1199	0.038545	0.110802	0.804933	0.137654	3	0.212348
352	356	contig_501	contig_946	0.065524	0.062701	0.647258	0.096872	22	1.003092
356	352	contig_946	contig_501	0.065524	0.068355	0.643742	0.106184	17	0.996917
352	386	contig_501	contig_253	0.053778	0.049059	0.666667	0.073588	16	1.044458
386	352	contig_253	contig_501	0.053778	0.058707	0.698452	0.084053	17	0.957434
352	504	contig_501	contig_671	0.155948	0.137076	0.698997	0.196104	32	1.317122
504	352	contig_671	contig_501	0.155948	0.180805	0.708771	0.255097	28	0.759231
352	528	contig_501	contig_670	0.185960	0.156424	0.714072	0.219059	30	1.394203
528	352	contig_670	contig_501	0.185960	0.227140	0.722513	0.314375	27	0.717256
352	713	contig_501	contig_503	0.269033	0.194858	0.861909	0.226077	17	2.316117
713	352	contig_503	contig_501	0.269033	0.440832	0.872520	0.505241	12	0.431757
353	1043	contig_1509	contig_1025	0.083899	0.051934	0.806320	0.064408	6	6.616421
1043	353	contig_1025	contig_1509	0.083899	0.295395	0.869565	0.339705	3	0.151139
354	776	contig_1301	contig_1146	0.035824	0.019574	0.856322	0.022859	5	2.891548
776	354	contig_1146	contig_1301	0.035824	0.082811	0.643068	0.128775	5	0.345836
356	414	contig_946	contig_265	0.025552	0.016974	0.614286	0.027632	8	1.080006
414	356	contig_265	contig_946	0.025552	0.034816	0.649007	0.053645	12	0.925921
356	442	contig_946	contig_528	0.472049	0.443421	0.780635	0.568026	27	1.144751
442	356	contig_528	contig_946	0.472049	0.504820	0.786460	0.641889	32	0.873553
356	531	contig_946	contig_375	0.301833	0.265658	0.752376	0.353092	22	1.391050
531	356	contig_375	contig_946	0.301833	0.352155	0.752003	0.468290	25	0.718882
356	558	contig_946	contig_373	0.383050	0.324934	0.775719	0.418882	23	1.489612
558	356	contig_373	contig_946	0.383050	0.469620	0.794298	0.591239	20	0.671316
356	713	contig_946	contig_503	0.050865	0.043026	0.648810	0.066316	12	2.308978
713	356	contig_503	contig_946	0.050865	0.068966	0.701700	0.098283	6	0.433092
356	916	contig_946	contig_374	0.237429	0.145329	0.774001	0.187763	10	4.785894
916	356	contig_374	contig_946	0.237429	0.678212	0.784414	0.864610	10	0.208947
356	919	contig_946	contig_372	0.233077	0.139605	0.728959	0.191513	7	4.805564
919	356	contig_372	contig_946	0.233077	0.682264	0.751131	0.908315	6	0.208092
359	371	contig_1021	contig_977	0.073074	0.075634	0.650342	0.116299	29	1.019101
371	359	contig_977	contig_1021	0.073074	0.070464	0.619952	0.113661	22	0.981257
359	380	contig_1021	contig_257	0.446574	0.443804	0.792455	0.560037	44	1.027213
380	359	contig_257	contig_1021	0.446574	0.449418	0.780574	0.575753	39	0.973508
359	388	contig_1021	contig_633	0.064999	0.069144	0.645241	0.107159	22	1.036806
388	359	contig_633	contig_1021	0.064999	0.060702	0.676876	0.089679	19	0.964501
359	407	contig_1021	contig_986	0.487931	0.479502	0.784654	0.611100	41	1.060845
407	359	contig_986	contig_1021	0.487931	0.496873	0.784470	0.633387	43	0.942645
359	409	contig_1021	contig_438	0.244638	0.250215	0.703276	0.355785	56	1.068124
409	359	contig_438	contig_1021	0.244638	0.238681	0.722948	0.330150	51	0.936221
359	445	contig_1021	contig_820	0.021815	0.016491	0.665775	0.024770	8	1.141270
445	359	contig_820	contig_1021	0.021815	0.027891	0.632933	0.044067	11	0.876217
359	579	contig_1021	contig_1320	0.150948	0.133717	0.717739	0.186304	22	1.575274
579	359	contig_1320	contig_1021	0.150948	0.178091	0.734509	0.242462	13	0.634810
359	699	contig_1021	contig_1139	0.179463	0.140539	0.725966	0.193589	19	2.213281
699	359	contig_1139	contig_1021	0.179463	0.265611	0.752179	0.353122	18	0.451818
359	838	contig_1021	contig_53	0.097416	0.072256	0.671798	0.107557	18	3.517940
838	359	contig_53	contig_1021	0.097416	0.185927	0.713775	0.260485	12	0.284257
359	842	contig_1021	contig_1137	0.193500	0.137029	0.703981	0.194649	18	3.574574
842	359	contig_1137	contig_1021	0.193500	0.395360	0.726087	0.544508	14	0.279754
359	1112	contig_1021	contig_1138	0.041967	0.025631	0.694794	0.036890	4	12.108260
1112	359	contig_1138	contig_1021	0.041967	0.239775	0.729268	0.328789	2	0.082588
360	408	contig_1079	contig_1080	0.646789	0.621408	0.832902	0.746075	39	1.062633
408	360	contig_1080	contig_1079	0.646789	0.673759	0.831603	0.810194	31	0.941059
360	496	contig_1079	contig_758	0.413265	0.369944	0.755058	0.489955	29	1.271743
496	360	contig_758	contig_1079	0.413265	0.468359	0.785137	0.596531	32	0.786323
360	508	contig_1079	contig_998	0.118891	0.116285	0.681216	0.170703	35	1.318134
508	360	contig_998	contig_1079	0.118891	0.122325	0.705972	0.173273	27	0.758648
360	1034	contig_1079	contig_762	0.186126	0.113225	0.751767	0.150612	11	6.429427
1034	360	contig_762	contig_1079	0.186126	0.654833	0.772063	0.848161	9	0.155535
360	1038	contig_1079	contig_761	0.161614	0.093667	0.751334	0.124667	10	6.484901
1038	360	contig_761	contig_1079	0.161614	0.602243	0.774265	0.777826	10	0.154204
361	366	contig_1360	contig_1272	0.066718	0.065416	0.637071	0.102682	23	1.012260
366	361	contig_1272	contig_1360	0.066718	0.068036	0.635620	0.107039	26	0.987888
361	386	contig_1360	contig_253	0.080000	0.085912	0.641331	0.133959	27	1.029388
386	361	contig_253	contig_1360	0.080000	0.073914	0.636203	0.116180	21	0.971451
361	492	contig_1360	contig_1344	0.415731	0.379983	0.776871	0.489120	35	1.256018
492	361	contig_1344	contig_1360	0.415731	0.460632	0.780153	0.590438	35	0.796167
361	524	contig_1360	contig_643	0.383072	0.343582	0.778498	0.441339	36	1.367458
524	361	contig_643	contig_1360	0.383072	0.437073	0.789318	0.553736	28	0.731284
361	578	contig_1360	contig_1429	0.047613	0.042191	0.674468	0.062554	13	1.563846
578	361	contig_1429	contig_1360	0.047613	0.056093	0.652542	0.085961	12	0.639449
361	925	contig_1360	contig_1508	0.235252	0.148466	0.798211	0.185999	14	4.883653
925	361	contig_1508	contig_1360	0.235252	0.659084	0.832854	0.791355	9	0.204765
362	368	contig_683	contig_1407	0.054774	0.052414	0.671502	0.078055	18	1.012133
368	362	contig_1407	contig_683	0.054774	0.057162	0.710218	0.080485	18	0.988012
362	388	contig_683	contig_633	0.051660	0.048751	0.677151	0.071995	14	1.031038
388	362	contig_633	contig_683	0.051660	0.054659	0.663887	0.082332	19	0.969897
362	456	contig_683	contig_1214	0.090945	0.088445	0.683128	0.129471	28	1.162692
456	362	contig_1214	contig_683	0.090945	0.093852	0.667034	0.140700	25	0.860073
362	502	contig_683	contig_508	0.179465	0.154845	0.699248	0.221445	28	1.289727
502	362	contig_508	contig_683	0.179465	0.211218	0.693653	0.304501	27	0.775358
362	608	contig_683	contig_1141	0.233871	0.191142	0.814647	0.234632	14	1.707608
608	362	contig_1141	contig_683	0.233871	0.306835	0.816339	0.375867	16	0.585614
362	619	contig_683	contig_1140	0.228638	0.182018	0.731923	0.248685	23	1.755114
619	362	contig_1140	contig_683	0.228638	0.310462	0.755834	0.410754	23	0.569764
363	464	contig_89	contig_91	0.236431	0.225199	0.766485	0.293807	28	1.178198
464	363	contig_91	contig_89	0.236431	0.249665	0.772152	0.323337	24	0.848754
363	476	contig_89	contig_1154	0.220430	0.197742	0.754140	0.262209	21	1.215608
476	363	contig_1154	contig_89	0.220430	0.248010	0.743066	0.333766	21	0.822633
363	702	contig_89	contig_552	0.245897	0.185584	0.746373	0.248647	16	2.226536
702	363	contig_552	contig_89	0.245897	0.380187	0.759358	0.500669	15	0.449128
363	913	contig_89	contig_472	0.195302	0.124591	0.794293	0.156858	8	4.666147
913	363	contig_472	contig_89	0.195302	0.525249	0.831278	0.631858	5	0.214310
363	1048	contig_89	contig_471	0.206263	0.119647	0.836134	0.143096	3	6.676628
1048	363	contig_471	contig_89	0.206263	0.784567	0.870361	0.901427	4	0.149776
364	387	contig_557	contig_1268	0.565387	0.556315	0.843293	0.659694	27	1.022134
387	364	contig_1268	contig_557	0.565387	0.574659	0.835259	0.688001	28	0.978345
364	513	contig_557	contig_485	0.049841	0.057857	0.651321	0.088831	19	1.330954
513	364	contig_485	contig_557	0.049841	0.039172	0.706924	0.055412	8	0.751341
364	614	contig_557	contig_850	0.063532	0.049678	0.714561	0.069523	12	1.724991
614	364	contig_850	contig_557	0.063532	0.087429	0.707865	0.123511	11	0.579713
364	860	contig_557	contig_842	0.135546	0.090976	0.724120	0.125637	9	3.784826
860	364	contig_842	contig_557	0.135546	0.304238	0.727549	0.418168	8	0.264213
365	421	contig_910	contig_901	0.452059	0.443877	0.855662	0.518753	34	1.068208
421	365	contig_901	contig_910	0.452059	0.460798	0.866010	0.532094	34	0.936147
365	969	contig_910	contig_906	0.045202	0.026616	0.798387	0.033338	4	5.445827
969	365	contig_906	contig_910	0.045202	0.146413	0.824742	0.177526	5	0.183627
367	664	contig_1391	contig_119	0.048571	0.036645	0.716733	0.051128	7	1.986485
664	367	contig_119	contig_1391	0.048571	0.072260	0.788321	0.091663	7	0.503402
367	1004	contig_1391	contig_251	0.119343	0.078410	0.818565	0.095790	7	5.938000
1004	367	contig_251	contig_1391	0.119343	0.362400	0.904192	0.400800	3	0.168407
368	369	contig_1407	contig_654	0.191507	0.194877	0.697972	0.279205	38	1.000000
369	368	contig_654	contig_1407	0.191507	0.188136	0.694624	0.270846	39	1.000000
368	388	contig_1407	contig_633	0.247738	0.233906	0.744635	0.314122	31	1.018677
388	368	contig_633	contig_1407	0.247738	0.261828	0.734541	0.356451	39	0.981665
368	407	contig_1407	contig_986	0.114181	0.104483	0.659014	0.158544	33	1.042296
407	368	contig_986	contig_1407	0.114181	0.124289	0.692910	0.179372	34	0.959420
368	453	contig_1407	contig_1212	0.177253	0.161847	0.690538	0.234378	27	1.142560
453	368	contig_1212	contig_1407	0.177253	0.194855	0.714487	0.272720	27	0.875228
368	456	contig_1407	contig_1214	0.204224	0.188878	0.700500	0.269633	35	1.148753
456	368	contig_1214	contig_1407	0.204224	0.221852	0.711271	0.311910	32	0.870509
368	699	contig_1407	contig_1139	0.147574	0.112369	0.710874	0.158072	14	2.174582
699	368	contig_1139	contig_1407	0.147574	0.224128	0.727057	0.308267	16	0.459858
368	842	contig_1407	contig_1137	0.161603	0.113178	0.722151	0.156724	17	3.512074
842	368	contig_1137	contig_1407	0.161603	0.331676	0.745609	0.444839	13	0.284732
369	388	contig_654	contig_633	0.206273	0.194810	0.711297	0.273879	33	1.018677
388	369	contig_633	contig_654	0.206273	0.217950	0.695900	0.313191	30	0.981665
369	453	contig_654	contig_1212	0.110141	0.103404	0.648900	0.159353	35	1.142560
453	369	contig_1212	contig_654	0.110141	0.117837	0.659767	0.178604	27	0.875228
