gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
contig_58_CDS_0112	40225	39473	-	contig_58	-4849.982671690604	2282	161.0	0.537	1.0460000000000001e-42	KU130129_p74	2282	159.45343	3.262967319347821e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	2282	PHANOTATE_1.5.1	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0113	40626	40231	-	contig_58	-1123.9010902839614	7	61.0	0.347	4.49e-12	NC_001629_p14	7	101.384865	7.581231667903672e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	7	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0114	40709	40611	-	contig_58	-2.3245031347597984	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0115	40951	40796	-	contig_58	-0.7250530687324324	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0116	41129	40965	-	contig_58	-5.25482554461602	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0117	41586	41173	-	contig_58	-4457.875942262418	587	95.0	0.396	2.5159999999999998e-23	MF663761_p45	587	129.839828	2.773767030184261e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	587	PHANOTATE_1.5.1	CDS	#3e83f6	structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0118	41869	41588	-	contig_58	-21.281815400462246	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	6	26.147549	6.1219887917217344e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0119	42890	41955	-	contig_58	-12179.06007181428	6	98.0	0.246	1.856e-22	p248291 VI_09499	6	108.014404	9.64264332966788e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0120	43312	43082	-	contig_58	-6.188049803589651	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0121	43424	43302	-	contig_58	-2.927288623209128	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0122	43631	43449	-	contig_58	-16.632124727283394	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0123	44237	43782	-	contig_58	-119.90520729470995	11	80.0	0.359	5.945e-18	KY883640_p56	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	11	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate spike	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0124	45118	44234	-	contig_58	-980904.5493362899	196	116.0	0.29	2.5139999999999998e-29	NC_020843_p99	196	213.50148	9.76435040774017e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	196	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0125	45459	45121	-	contig_58	-112.4315293479868	349	46.0	0.397	1.868e-08	NC_020204_p5	349	55.126789	1.4050661394569859e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	349	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0126	45618	45472	-	contig_58	-0.7029992484079259	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0127	46327	45626	-	contig_58	-2123.9877236835846	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	817	74.407654	1.638630732247473e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	817	PHANOTATE_1.5.1	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0128	47320	46331	-	contig_58	-825253.3171330803	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0129	47414	47307	-	contig_58	-3.1834479367538773	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0130	48297	47425	-	contig_58	-184484.4693905272	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	20644	28.65209	9.071921838729437e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	20644	PHANOTATE_1.5.1	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0131	48644	48294	-	contig_58	-42.495432068910866	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	681	84.439552	1.2983998560970178e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	681	PHANOTATE_1.5.1	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0132	48809	48648	-	contig_58	-7.417914426456875	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0133	48904	49038	+	contig_58	-2.841423101178965	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0134	49282	49040	-	contig_58	-28.940598748234663	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0135	49388	49293	-	contig_58	-0.764304654073807	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4625	26.481638	8.906458138402123e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	4625	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0136	49858	49532	-	contig_58	-1228.9693497349044	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	1613	28.751907	2.5643958599803948e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	1613	PHANOTATE_1.5.1	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0137	50462	49965	-	contig_58	-20.705790465896417	280	100.0	0.43	1.2870000000000001e-26	NC_019544_p9	280	121.105469	6.9032776252805e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0138	50963	50463	-	contig_58	-1402.9266558395411	280	85.0	0.377	2.046e-21	NC_019544_p9	280	115.349068	4.1168152831946584e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0139	51537	51016	-	contig_58	-216.8852637861675	280	50.0	0.259	3.684e-09	NC_019544_p9	280	86.169876	4.11717988561267e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0140	52869	51556	-	contig_58	-496065.91502267733	205	199.0	0.301	9.406000000000001e-56	NC_021067_p46	205	331.809448	1.2853554391882395e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	205	PHANOTATE_1.5.1	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0141	53443	52889	-	contig_58	-15314.735298147394	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4087	60.954159	2.408491119973957e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	4087	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0142	53811	53440	-	contig_58	-2022.8619519569625	939	70.0	0.367	2.03e-16	p409365 VI_11474	939	94.983269	7.070695121652755e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	939	PHANOTATE_1.5.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0143	53915	53811	-	contig_58	-4.4966515904665805	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	222	29.953411	8.161874847221649e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	PHANOTATE_1.5.1	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0144	54285	53896	-	contig_58	-149.44182697408536	222	59.0	0.298	4.834e-12	KX664695_p144	222	56.225113	7.985939814363614e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	PHANOTATE_1.5.1	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0145	54428	54276	-	contig_58	-12.94474320009837	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0146	54692	54492	-	contig_58	-0.6587025926645623	1732	49.0	0.484	5.177e-09	MF140434_p30	1732	41.757584	3.0071847318147015e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	1732	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0147	54991	54788	-	contig_58	-5.6395446877176685	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	29	30.380705	4.4704179411142714e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	PHANOTATE_1.5.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0148	55811	55050	-	contig_58	-31024.641975370338	29	66.0	0.245	6.074e-13	p33806 VI_03880	29	120.029945	2.7967454594863135e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	PHANOTATE_1.5.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0149	56223	55825	-	contig_58	-308.71129857646775	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	49	51.659801	1.7691957167953382e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	49	PHANOTATE_1.5.1	CDS	#3e83f6	head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0150	56986	56225	-	contig_58	-116168.12647814596	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	314	40.412514	3.582296120070638e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	314	PHANOTATE_1.5.1	CDS	#ffdf59	homing endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0151	57421	56999	-	contig_58	-5201.53706475584	4103	53.0	0.36	6.645e-09	KY994101_p54	4103	57.172943	4.705717728463954e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	4103	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0152	57926	57414	-	contig_58	-18751.60446709028	2970	117.0	0.401	2.9959999999999996e-29	MF805809_p114	2970	110.974609	1.8941111631038523e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	2970	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0153	58414	57926	-	contig_58	-38737.20501832485	1530	77.0	0.354	1.637e-18	KY002061_p43	1530	156.11232	3.069662527105219e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	1530	PHANOTATE_1.5.1	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0154	58581	58414	-	contig_58	-2.711835412877764	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0155	59342	58626	-	contig_58	-210763.08521372688	113	100.0	0.297	2.546e-23	p68996 VI_00707	113	135.693085	3.69374694573228e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0156	59907	59287	-	contig_58	-51633.13570746108	113	68.0	0.33	3.031e-13	p68996 VI_00707	113	80.118568	2.205326145093132e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0157	60550	59921	-	contig_58	-1023.5826177574354	9453	90.0	0.323	1.631e-21	NC_025436_p94	979	174.268158	9.102066903774458e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	9453	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0158	61313	60534	-	contig_58	-49371.212735087145	979	126.0	0.326	9.775e-32	p254229 VI_04346	979	274.006104	5.892564597118306e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	979	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0159	61340	61435	+	contig_58	-1.376976326961035	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0160	61459	61557	+	contig_58	-0.1476298340298243	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0161	61631	61747	+	contig_58	-0.0679647356326488	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0162	63234	61969	-	contig_58	-132712.05697730865	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0163	63535	63257	-	contig_58	-11.00452414952586	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0164	64052	63564	-	contig_58	-110.92286392305591	13935	96.0	0.398	1.636e-24	MG652450_p1	13935	102.653862	4.170756676842884e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	13935	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0165	64411	64070	-	contig_58	-26.856031370320856	4770	45.0	0.338	3.844e-08	HQ641353_p116	4770	44.190014	3.75987468058673e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	4770	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0166	64533	64399	-	contig_58	-1.5469456034975293	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0167	64974	64831	-	contig_58	-0.238161285293466	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0168	65245	65105	-	contig_58	-1.5230410058376551	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0169	65251	65376	+	contig_58	-0.0645778990185201	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0170	65373	65471	+	contig_58	-0.0820632862845883	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
contig_58_CDS_0171	65496	65648	+	contig_58	-3.8140584052368727	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
