gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
contig_184_103	50986	51369	384	-1	0.461	11	GGAG/GAGG	GENOMAD.114732.VV	1.442e-19	86	0	0	1	2561	Caudoviricetes	NA	NA	PF06199;COG5437;TIGR02126	Predicted secreted protein
contig_184_104	51370	51654	285	-1	0.449	11	None	GENOMAD.087005.VV	7.892e-20	85	0	0	1	2561	Caudoviricetes	NA	NA	PF16807	NA
contig_184_105	52077	52217	141	-1	0.475	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_184_106	52217	52567	351	-1	0.442	11	None	GENOMAD.114732.VV	8.916e-12	63	0	0	1	2561	Caudoviricetes	NA	NA	PF06199;COG5437;TIGR02126	Predicted secreted protein
contig_184_107	52692	53045	354	-1	0.452	11	None	GENOMAD.050695.VV	3.147e-06	47	0	0	1	2561	Caudoviricetes	NA	NA	PF05521;COG5614;TIGR01563	Bacteriophage head-tail adaptor
contig_184_108	53042	53563	522	-1	0.410	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_184_109	53608	53907	300	-1	0.547	11	GGA/GAG/AGG	GENOMAD.123120.VV	5.449e-18	80	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_184_110	53909	54007	99	-1	0.495	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_184_111	54022	54222	201	-1	0.493	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_184_112	54239	55168	930	-1	0.474	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_184_113	55134	55253	120	-1	0.458	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_184_114	55259	55468	210	-1	0.419	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_184_115	55465	55896	432	-1	0.470	11	GGAG/GAGG	GENOMAD.127022.VV	9.676e-13	67	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;K06904;COG3740;TIGR01543	Phage head maturation protease
contig_184_116	55899	56687	789	-1	0.475	11	GGA/GAG/AGG	GENOMAD.063070.VV	3.64e-25	108	0	0	1	2561	Caudoviricetes	NA	NA	PF04233;TIGR01641	Phage Mu protein F like protein
contig_184_117	56701	57918	1218	-1	0.469	11	GGA/GAG/AGG	GENOMAD.096148.VC	9.606e-43	165	0	0	1	2561	Caudoviricetes	NA	NA	PF04860;TIGR01537;COG4695	phage portal protein, HK97 family
contig_184_118	57918	58760	843	-1	0.437	11	None	GENOMAD.168146.VP	2.846e-19	91	0	0	1	2561	Caudoviricetes	NA	NA	PF17288;PF04466;K06909;TIGR01547;COG1783	phage terminase, large subunit, PBSX family
contig_185_1	334	519	186	1	0.500	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_2	749	991	243	1	0.519	11	None	GENOMAD.090086.VV	3.711e-21	88	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_185_3	1856	2038	183	1	0.415	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_4	2411	2707	297	-1	0.522	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_5	3613	3720	108	-1	0.593	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_6	3823	4251	429	-1	0.627	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_7	4656	4982	327	-1	0.636	11	None	GENOMAD.138310.VP	5.624e-05	43	0	0	1	2561	Caudoviricetes	NA	NA	PF05119;COG3747;TIGR01558	Phage terminase, small subunit
contig_185_8	4994	5242	249	-1	0.606	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_9	5255	5587	333	-1	0.625	11	None	GENOMAD.080323.VV	7.8e-11	60	0	0	0	2561	Caudoviricetes	NA	NA	PF14279	NA
contig_185_10	5584	5991	408	-1	0.632	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_11	5958	6188	231	-1	0.619	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_12	6185	6454	270	-1	0.615	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_13	6974	7216	243	-1	0.630	11	GGxGG	GENOMAD.068320.VV	4.346e-27	105	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_185_14	7367	7624	258	-1	0.547	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_15	7575	7682	108	-1	0.611	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_16	7655	8023	369	-1	0.621	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_17	8146	8256	111	-1	0.613	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_18	8253	8774	522	-1	0.611	11	GGAG/GAGG	GENOMAD.154498.VC	0.000599	42	0	0	0	2561	Caudoviricetes	NA	NA	PF04275;TIGR01223;COG2019;K13273	phosphomevalonate kinase, animal type
contig_185_19	8914	9252	339	-1	0.569	11	AGGAGG	GENOMAD.015678.VV	1.308e-05	45	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_185_20	9249	9656	408	-1	0.596	11	AGGA/GGAG/GAGG	GENOMAD.142052.VP	1.122e-06	49	0	0	0	2561	Caudoviricetes	NA	NA	PF02945	Recombination endonuclease VII
contig_185_21	9739	9930	192	-1	0.521	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_22	10081	10248	168	-1	0.595	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_23	10202	10474	273	-1	0.634	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_24	10779	10937	159	-1	0.623	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_25	10930	11496	567	-1	0.575	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_26	11493	12071	579	-1	0.603	11	None	GENOMAD.118423.VV	1.933e-06	50	0	0	1	2561	Caudoviricetes	NA	NA	PF09588;COG5377;TIGR03033	Phage-related protein, predicted endonuclease
contig_185_27	12061	12459	399	-1	0.622	11	AGGAGG	GENOMAD.171065.VP	1.089e-05	46	0	0	1	1	NA	NA	NA	PF09588;TIGR03033;COG5377;K01143	putative phage-type endonuclease
contig_185_28	12456	12668	213	-1	0.596	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_29	12665	12799	135	-1	0.622	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_30	12796	12966	171	-1	0.573	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_31	12998	13186	189	-1	0.556	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_32	13973	14263	291	-1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_33	14438	14572	135	-1	0.622	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_34	15042	15371	330	-1	0.606	11	GGAGG	GENOMAD.219474.VV	1.656e-34	128	0	0	1	2561	Caudoviricetes	NA	NA	PF05065;TIGR04387	Phage capsid family
contig_185_35	15371	15544	174	-1	0.552	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_36	15699	16037	339	1	0.619	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_37	16135	16716	582	-1	0.636	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_38	16713	16880	168	-1	0.583	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_39	16910	17275	366	1	0.612	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_40	17638	17943	306	-1	0.572	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_41	18170	18451	282	-1	0.624	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_42	18454	18747	294	-1	0.605	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_43	18784	19884	1101	-1	0.610	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_44	19940	20395	456	-1	0.561	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_45	20590	20829	240	-1	0.608	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_46	20826	21029	204	-1	0.618	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_47	21119	21406	288	-1	0.590	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_48	21604	21798	195	-1	0.600	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_49	21737	21964	228	-1	0.588	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_50	21986	22096	111	-1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_51	22327	22728	402	-1	0.607	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_52	22767	23006	240	-1	0.604	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_53	23021	23152	132	-1	0.561	11	AGGA/GGAG/GAGG	GENOMAD.088081.VV	2.088e-10	55	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_185_54	23091	23453	363	-1	0.603	11	GGxGG	GENOMAD.088081.VV	3.37e-48	168	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_185_55	23689	23997	309	-1	0.592	11	None	GENOMAD.024178.VV	3.625e-31	118	0	0	1	2561	Caudoviricetes	NA	NA	PF05135;TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
contig_185_56	24348	24581	234	-1	0.607	11	AGGAG	GENOMAD.108883.VV	0.0004454	39	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_185_57	26426	26731	306	-1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_58	26879	27118	240	-1	0.637	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_59	27152	27253	102	-1	0.618	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_60	27856	28044	189	-1	0.587	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_61	28357	28485	129	-1	0.566	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_62	28451	28765	315	-1	0.603	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_63	28762	28899	138	-1	0.514	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_64	29098	29760	663	1	0.644	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_65	29879	30118	240	1	0.633	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_185_66	30523	30957	435	-1	0.605	11	AGGAG	GENOMAD.076976.VV	3.987e-24	100	0	0	1	2561	Caudoviricetes	NA	NA	PF05119;TIGR01558;COG3747	phage terminase, small subunit, putative, P27 family
contig_189_1	621	989	369	-1	0.369	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_2	968	1486	519	-1	0.412	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_3	2069	2716	648	-1	0.448	11	None	GENOMAD.130518.VV	0.0001171	45	0	0	0	2561	Caudoviricetes	NA	NA	PF08800	VirE N-terminal domain
contig_189_4	3058	3351	294	-1	0.446	11	GGA/GAG/AGG	GENOMAD.049269.VV	1.731e-05	44	0	0	0	2561	Caudoviricetes	NA	NA	PF00376;TIGR00673;K07727;COG1974	cyanase
contig_189_5	3408	3701	294	1	0.466	11	None	GENOMAD.042665.VV	2.09e-11	61	0	0	0	2561	Caudoviricetes	NA	NA	PF05037	NA
contig_189_6	3577	3999	423	-1	0.520	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_7	4845	5153	309	1	0.430	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_8	5332	5685	354	1	0.427	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_9	5828	6307	480	1	0.444	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_10	6801	6974	174	-1	0.368	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_11	7508	7672	165	-1	0.394	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_12	7669	8097	429	-1	0.434	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_13	8318	8464	147	-1	0.442	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_14	8584	8721	138	-1	0.435	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_15	9288	9515	228	1	0.421	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_16	9932	10132	201	1	0.433	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_17	10608	10856	249	1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_18	11478	11708	231	1	0.416	11	GGAG/GAGG	GENOMAD.152136.VP	1.709e-19	83	0	0	0	2561	Caudoviricetes	NA	NA	PF01555;K07319;COG0863	DNA modification methylase
contig_189_19	12478	12834	357	-1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_20	12818	13012	195	-1	0.385	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_21	13372	13635	264	-1	0.379	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_22	13698	13829	132	-1	0.386	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_23	13829	14179	351	-1	0.402	11	None	GENOMAD.060542.VV	0.0007751	40	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_189_24	14154	14441	288	-1	0.469	11	None	GENOMAD.061965.VV	3.239e-06	46	0	0	0	1	NA	NA	NA	NA	NA
contig_189_25	14554	14868	315	-1	0.429	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_26	14843	15163	321	-1	0.445	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_27	15389	15679	291	-1	0.426	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_28	15691	16221	531	-1	0.441	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_29	16312	16560	249	-1	0.450	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_30	16570	16983	414	-1	0.452	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_31	17181	17573	393	-1	0.453	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_32	17815	18156	342	-1	0.409	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_33	18222	18401	180	-1	0.383	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_34	18495	18740	246	1	0.386	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_35	19376	19549	174	-1	0.500	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_36	19536	20165	630	-1	0.457	11	None	GENOMAD.035126.VV	9.357e-22	96	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_189_37	20134	21363	1230	-1	0.424	11	None	GENOMAD.035126.VV	6.612e-16	83	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_189_38	21423	22181	759	-1	0.447	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_39	22162	22725	564	-1	0.440	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_40	22772	23734	963	-1	0.429	11	None	GENOMAD.075039.VV	4.163e-13	73	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_189_41	25230	25481	252	-1	0.409	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_42	25528	26220	693	-1	0.414	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_43	26204	26494	291	-1	0.416	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_44	28171	28479	309	1	0.437	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_45	29155	29625	471	-1	0.461	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_46	29734	30477	744	-1	0.458	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_47	30455	31246	792	-1	0.487	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_48	31222	31602	381	-1	0.488	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_49	31602	31943	342	-1	0.430	11	AGGAG(G)/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_50	32105	32347	243	-1	0.440	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_51	32289	32660	372	-1	0.414	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_52	32633	32944	312	-1	0.481	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_53	32955	33059	105	-1	0.476	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_54	33071	33691	621	-1	0.514	11	None	GENOMAD.090086.VV	1.836e-33	130	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_189_55	33751	33918	168	1	0.429	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_189_56	33903	34211	309	-1	0.472	11	None	GENOMAD.006955.VV	4.657e-13	66	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_200_1	2	160	159	-1	0.396	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_2	408	728	321	-1	0.414	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_3	771	911	141	-1	0.404	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_4	1309	1623	315	1	0.467	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_5	1604	1876	273	1	0.429	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_6	1863	2030	168	1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_7	2008	3042	1035	1	0.420	11	GGA/GAG/AGG	GENOMAD.001985.VV	9.385e-20	94	0	0	1	6064	Autographiviridae	NA	NA	PF20307;TIGR02239;COG0468;K08482	Divergent DnaB-like ATPase
contig_200_8	3023	4303	1281	1	0.430	11	GGxGG	GENOMAD.092230.VV	9.07e-08	57	0	0	0	2561	Caudoviricetes	NA	NA	PF05970;PF11750;K01144;COG1435;TIGR00678	PIF1-like helicase
contig_200_9	4313	4492	180	1	0.394	11	AGGAGG	GENOMAD.164227.VV	7.847e-06	43	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_200_10	4523	4756	234	1	0.376	11	AGGAGG	GENOMAD.181105.VC	3.123e-07	48	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_200_11	4790	5434	645	1	0.423	11	AGGAGG	GENOMAD.183399.VV	3.975e-74	248	0	0	0	2561	Caudoviricetes	NA	NA	PF00476;K21238;COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains
contig_200_12	5401	6288	888	1	0.423	11	None	GENOMAD.183399.VV	5.803e-109	353	0	0	0	2561	Caudoviricetes	NA	NA	PF00476;K21238;COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains
contig_200_13	6269	6697	429	1	0.457	11	GGA/GAG/AGG	GENOMAD.002615.VV	1.08e-10	61	0	0	0	6064	Autographiviridae	NA	NA	PF00476	DNA polymerase family A
contig_200_14	6722	7210	489	1	0.407	11	None	GENOMAD.106841.VV	1.04e-06	50	0	0	0	2561	Caudoviricetes	NA	NA	PF13392;PF07463	HNH endonuclease; NUMOD4 motif
contig_200_15	7472	8227	756	1	0.419	11	None	GENOMAD.183399.VV	3.594e-75	253	0	0	0	2561	Caudoviricetes	NA	NA	PF00476;K21238;COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains
contig_200_16	8280	8513	234	1	0.432	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_17	8700	9128	429	1	0.455	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_18	9091	9288	198	1	0.399	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_19	9353	9652	300	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_20	9627	10043	417	1	0.415	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_21	10057	10248	192	1	0.406	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_22	10187	10768	582	1	0.409	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_23	10765	11478	714	1	0.436	11	GGA/GAG/AGG	GENOMAD.073881.VV	2.374e-73	247	0	0	0	2561	Caudoviricetes	NA	NA	PF02075;TIGR00228;COG0817;K01159	crossover junction endodeoxyribonuclease RuvC
contig_200_24	11541	12050	510	1	0.414	11	None	GENOMAD.019405.VV	1.076e-32	126	0	0	0	2561	Caudoviricetes	NA	NA	TIGR00024;COG2826	NA
contig_200_25	12068	12748	681	1	0.401	11	None	GENOMAD.019405.VV	6.799e-100	323	0	0	0	2561	Caudoviricetes	NA	NA	TIGR00024;COG2826	NA
contig_200_26	12843	14117	1275	1	0.415	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_27	14191	15453	1263	1	0.424	11	GGA/GAG/AGG	GENOMAD.029837.VV	8.319e-12	70	0	0	0	2561	Caudoviricetes	NA	NA	PF05673;TIGR03420;COG1466	DnaA regulatory inactivator Hda
contig_200_28	15472	16353	882	1	0.417	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_29	16346	16510	165	1	0.412	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_30	16561	16674	114	1	0.404	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_31	16753	17040	288	1	0.389	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_32	17107	17406	300	1	0.463	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_33	17450	18127	678	1	0.420	11	GGA/GAG/AGG	GENOMAD.059862.VV	2.331e-49	177	0	0	0	2561	Caudoviricetes	NA	NA	PF01121;TIGR01223;COG0237	phosphomevalonate kinase, animal type
contig_200_34	18127	18471	345	1	0.345	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_35	18509	18961	453	1	0.404	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_36	19121	19483	363	1	0.449	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_37	19655	20044	390	1	0.441	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_38	20016	20702	687	1	0.390	11	AGxAG	GENOMAD.091481.VV	2.114e-70	238	0	0	1	2561	Caudoviricetes	NA	NA	PF19835;TIGR01453	Putative endonuclease segE, GIY-YIG domain
contig_200_39	20695	20922	228	1	0.351	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_40	20922	21407	486	1	0.407	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_41	21487	21792	306	1	0.399	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_42	21779	21994	216	1	0.384	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_43	21991	22272	282	1	0.415	11	GGAG/GAGG	GENOMAD.196735.VC	2.867e-14	69	0	0	0	1	NA	NA	NA	PF07315;K18917;COG4837;TIGR02194	Disulfide oxidoreductase YuzD
contig_200_44	22253	22534	282	1	0.401	11	GGAG/GAGG	GENOMAD.205638.VP	2.082e-17	78	0	0	0	2561	Caudoviricetes	NA	NA	PF12961;COG3097	Uncharacterized protein YqfB, UPF0267 family
contig_200_45	22518	22697	180	1	0.367	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_46	22699	23169	471	1	0.406	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_47	23171	23389	219	1	0.411	11	GGxGG	GENOMAD.085081.VV	7.173e-05	41	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_200_48	23393	23953	561	1	0.414	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_49	23956	24138	183	1	0.372	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_50	24146	24496	351	1	0.396	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_51	24558	24749	192	1	0.385	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_52	24721	24996	276	1	0.380	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_53	24998	25249	252	1	0.385	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_200_54	25236	25484	249	1	0.394	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
