contig_id	length	prediction	entropy	reliability_score	host_contam	prophage_contam	G+C	N%	prediction_2	#_bacteria_windows	#_phage_windows	#_eukarya_windows	#_archaea_windows	bacteria_score	bacteria_var	phage_score	phage_var	eukarya_score	eukarya_var	archaea_score	archaea_var	window_summary	terminal_repeats	repeat_length
contig_719	11104.000	phage	0.368	0.778	True	False	0.557	0.000	bacteria	0.000	3.000	2.000	0.000	-0.666	3.539	2.154	6.562	-2.945	15.305	-4.516	0.840	2V2n1V		
contig_720	14626.000	phage	0.345	0.735	True	False	0.581	0.000	bacteria	1.000	5.000	1.000	0.000	0.577	1.366	2.686	7.633	-3.387	8.820	-4.098	0.524	1n5V1n		
contig_723	2420.000	phage	0.279	0.831	False	False	0.458	0.000	bacteria	0.000	1.000	0.000	0.000	0.877	0.000	3.873	0.000	-5.062	0.000	-5.859	0.000	1V		
contig_724	5064.000	phage	0.506	0.375	False	False	0.661	0.000	bacteria	0.000	2.000	0.000	0.000	0.774	0.474	3.414	0.817	-2.662	0.647	-5.371	0.005	2V		
contig_725																								
contig_726	8800.000	phage	0.545	0.568	False	False	0.651	0.000	bacteria	1.000	3.000	0.000	0.000	1.606	1.718	3.332	2.049	-4.223	1.402	-4.789	0.361	1V1n2V		
contig_728	10737.000	phage	0.735	0.555	True	False	0.514	0.000	bacteria	1.000	3.000	1.000	0.000	0.837	0.982	1.939	5.879	-1.676	8.109	-4.457	0.368	1V1n1V1n1V		
contig_727	28532.000	phage	0.589	0.492	False	False	0.322	0.000	bacteria	1.000	12.000	0.000	0.000	0.649	0.556	2.928	1.069	-3.615	3.355	-3.207	0.938	11V1n1V	ITR	13.000
contig_729	8111.000	phage	0.620	0.547	False	False	0.657	0.000	bacteria	2.000	1.000	0.000	0.000	2.062	0.832	2.387	1.805	-3.223	2.039	-3.715	0.011	2n1V		
contig_730	2456.000	phage	0.032	0.982	False	False	0.494	0.000	bacteria	0.000	1.000	0.000	0.000	-0.830	0.000	5.066	0.000	-6.141	0.000	-2.941	0.000	1V		
contig_731	14719.000	phage	0.177	0.684	False	False	0.436	0.000	bacteria	0.000	7.000	0.000	0.000	-0.619	1.002	4.246	0.953	-4.355	2.576	-3.492	1.104	7V		
contig_732	4636.000	non-phage	0.500	0.809	False	True	0.570	0.000		1.000	0.000	1.000	0.000	1.604	2.881	-0.418	3.303	0.444	4.980	-4.125	0.169	2n		
contig_733	7642.000	phage	1.064	0.431	False	False	0.334	0.000	bacteria	1.000	2.000	0.000	0.000	1.048	0.139	1.914	0.788	-3.088	0.746	-1.332	1.894	2V1n		
contig_735	9170.000	phage	0.342	0.704	False	False	0.573	0.000	bacteria	0.000	4.000	0.000	0.000	0.744	0.459	4.398	2.281	-5.125	3.330	-4.887	0.704	4V		
contig_736	7654.000	phage	0.490	0.537	False	False	0.597	0.000	bacteria	0.000	3.000	0.000	0.000	1.436	0.309	3.697	0.333	-4.598	0.574	-5.109	0.306	3V		
contig_734	36814.000	phage	0.250	0.722	False	False	0.584	0.000	bacteria	0.000	17.000	0.000	0.000	0.661	0.534	4.715	1.340	-5.242	2.664	-4.730	0.214	17V	DTR	13.000
contig_737																								
contig_738																								
contig_739	8135.000	phage	0.112	0.704	False	False	0.586	0.000	bacteria	0.000	3.000	0.000	0.000	0.194	0.301	4.836	0.253	-4.859	1.483	-4.336	0.427	3V		
contig_74	31866.000	phage	0.269	0.726	False	False	0.523	0.000	bacteria	1.000	14.000	0.000	0.000	-0.459	1.993	4.836	3.516	-5.488	4.645	-4.031	0.721	3V1n11V		
contig_746	20454.000	phage	0.522	0.637	True	False	0.337	0.000	bacteria	1.000	7.000	1.000	0.000	0.199	1.113	3.361	3.562	-5.781	7.488	-1.501	3.619	4V1n2V1n1V		
contig_747	7163.000	phage	0.127	0.616	False	False	0.520	0.000	bacteria	0.000	3.000	0.000	0.000	-0.771	1.373	4.457	0.404	-4.793	2.623	-4.184	0.362	3V		
contig_748	2984.000	phage	1.173	0.133	False	False	0.533	0.000	eukarya	0.000	1.000	0.000	0.000	-2.508	0.000	0.855	0.000	0.544	0.000	-3.166	0.000	1V	ITR	13.000
contig_749	9613.000	phage	0.911	0.401	False	False	0.401	0.000	archaea	0.000	4.000	0.000	0.000	-1.479	1.195	2.080	2.070	-2.061	5.922	-1.269	1.072	4V		
contig_75	16120.000	phage	0.619	0.346	True	False	0.434	0.000	bacteria	1.000	4.000	2.000	0.000	0.461	1.694	1.942	3.455	-1.253	4.547	-3.889	0.413	4V3n		
contig_750	2317.000	non-phage	1.228	0.185	False	False	0.284	0.000		0.000	0.000	1.000	0.000	-3.594	0.000	0.641	0.000	1.050	0.000	-1.539	0.000	1n		
contig_752	8119.000	phage	0.333	0.729	False	False	0.445	0.000	bacteria	0.000	3.000	0.000	0.000	1.294	0.264	4.062	0.077	-5.500	1.380	-4.523	0.518	3V		
contig_753	3068.000	phage	0.312	0.808	False	False	0.544	0.000	bacteria	0.000	1.000	0.000	0.000	0.706	0.000	3.551	0.000	-5.195	0.000	-5.035	0.000	1V		
contig_751	36103.000	phage	0.727	0.448	True	False	0.466	0.000	eukarya	1.000	10.000	6.000	0.000	-0.496	3.770	1.012	5.855	-0.068	8.891	-4.090	1.128	1n1V3n2V1n6V2n1V	DTR	37.000
contig_754	2125.000	non-phage	0.882	0.265	False	False	0.554	0.000		1.000	0.000	0.000	0.000	2.580	0.000	0.927	0.000	-0.331	0.000	-3.701	0.000	1n		
contig_755	12071.000	phage	0.642	0.340	True	False	0.349	0.000	eukarya	0.000	4.000	1.000	0.000	-2.619	1.161	2.623	4.422	-0.861	5.324	-2.926	1.484	4V1n		
contig_756	3030.000	phage	0.733	0.402	False	False	0.493	0.000	eukarya	0.000	1.000	0.000	0.000	-3.404	0.000	1.120	0.000	-0.551	0.000	-4.238	0.000	1V		
contig_757	7300.000	phage	0.481	0.588	True	False	0.626	0.000	bacteria	1.000	2.000	0.000	0.000	0.390	1.494	2.527	3.123	-2.572	4.609	-3.820	0.324	1V1n1V		
contig_758	11820.000	phage	0.525	0.701	False	False	0.467	0.000	bacteria	3.000	2.000	0.000	0.000	2.590	1.765	2.738	2.586	-4.234	7.656	-4.000	0.551	1n2V2n		
contig_761	2318.000	non-phage	0.687	0.727	False	False	0.472	0.000		1.000	0.000	0.000	0.000	3.186	0.000	1.451	0.000	-1.337	0.000	-4.039	0.000	1n		
contig_762	2338.000	phage	1.031	0.345	False	False	0.471	0.000	bacteria	0.000	1.000	0.000	0.000	1.717	0.000	2.447	0.000	-1.229	0.000	-3.760	0.000	1V		
contig_76	42392.000	phage	0.594	0.353	True	False	0.442	0.000	eukarya	2.000	9.000	9.000	0.000	-1.284	2.791	0.843	4.121	0.220	5.230	-3.994	1.261	2V3n1V2n1V1n1V2n1V2n1V1n2V	DTR	46.000
contig_763	15341.000	phage	0.640	0.206	True	False	0.385	0.000	eukarya	0.000	5.000	2.000	0.000	-0.996	1.604	1.787	2.328	-0.341	4.074	-3.504	0.151	3V1n2V1n	ITR	25.000
contig_764	11130.000	non-phage	0.846	0.683	False	False	0.592	0.000		4.000	1.000	0.000	0.000	2.764	0.185	1.812	0.407	-3.932	2.703	-4.645	2.100	1V4n		
contig_765	7645.000	phage	0.286	0.577	False	False	0.458	0.000	bacteria	0.000	3.000	0.000	0.000	-0.289	0.664	4.020	1.140	-3.518	3.066	-3.500	0.498	3V		
contig_766	14661.000	phage	0.509	0.421	True	False	0.549	0.000	bacteria	1.000	4.000	2.000	0.000	-0.095	2.066	1.472	4.145	-0.833	8.727	-4.512	0.792	1V2n3V1n		
contig_77	7353.000	phage	0.723	0.577	False	False	0.520	0.000	bacteria	0.000	3.000	0.000	0.000	1.084	0.637	2.559	0.215	-3.633	0.661	-5.102	0.202	3V		
contig_771	3173.000	phage	0.073	0.345	False	False	0.508	0.000	bacteria	0.000	1.000	0.000	0.000	-0.651	0.000	4.223	0.000	-3.598	0.000	-3.951	0.000	1V		
contig_772	4326.000	phage	0.177	0.483	False	False	0.445	0.000	bacteria	0.000	2.000	0.000	0.000	-2.092	0.348	3.621	0.980	-2.246	2.439	-4.219	0.001	2V		
contig_774	7991.000	phage	0.708	0.512	False	False	0.635	0.000	bacteria	0.000	3.000	0.000	0.000	1.439	0.118	2.906	0.072	-3.518	0.251	-4.172	0.645	3V		
contig_776	19444.000	phage	0.575	0.587	False	False	0.273	0.000	bacteria	0.000	8.000	1.000	0.000	0.372	2.016	2.865	0.824	-4.023	6.730	-3.514	0.252	1V1n7V		
contig_775	37594.000	phage	0.259	0.716	False	False	0.570	0.000	bacteria	0.000	18.000	0.000	0.000	1.100	0.606	4.625	0.486	-5.934	1.456	-4.719	0.724	18V		
contig_779	30156.000	phage	0.080	0.841	False	False	0.317	0.000	bacteria	0.000	14.000	0.000	0.000	-1.008	0.510	4.801	1.136	-5.449	2.957	-3.611	0.828	14V		
contig_78	25643.000	phage	0.830	0.528	True	False	0.513	0.000	bacteria	0.000	9.000	3.000	0.000	0.198	0.416	1.921	3.309	-2.377	6.145	-4.090	2.158	4V1n2V1n1V1n2V		
contig_780	14027.000	phage	0.426	0.322	False	False	0.458	0.000	eukarya	0.000	5.000	1.000	0.000	-2.453	1.697	2.686	2.283	-1.133	4.855	-4.320	0.909	2V1n3V		
contig_781	5881.000	phage	0.909	0.553	False	False	0.315	0.000	bacteria	0.000	2.000	0.000	0.000	0.310	0.258	2.266	1.033	-3.152	8.102	-2.092	0.307	2V		
contig_782	5438.000	phage	0.381	0.440	False	False	0.328	0.000	bacteria	0.000	2.000	0.000	0.000	0.522	0.350	3.297	0.044	-3.607	0.216	-3.619	0.553	2V		
contig_783	2175.000	non-phage	0.101	0.985	False	False	0.637	0.000		1.000	0.000	0.000	0.000	4.707	0.000	0.361	0.000	-6.730	0.000	-4.117	0.000	1n		
contig_784																								
contig_785	17900.000	non-phage	0.834	0.468	False	False	0.565	0.000		0.000	1.000	7.000	0.000	-0.890	0.458	-0.407	2.447	1.478	1.170	-4.734	0.427	2n1V5n		
contig_786	6500.000	phage	0.516	0.355	True	False	0.377	0.000	eukarya	0.000	3.000	0.000	0.000	-1.958	0.068	3.178	3.295	-1.651	6.734	-3.102	0.306	3V		
contig_787	8867.000	phage	0.495	0.623	False	False	0.642	0.000	bacteria	2.000	2.000	0.000	0.000	2.582	1.187	2.629	1.927	-4.805	2.525	-4.785	0.643	2n2V		
contig_788	10930.000	phage	0.566	0.560	False	False	0.620	0.000	bacteria	1.000	4.000	0.000	0.000	1.857	0.197	3.768	1.128	-4.863	1.351	-5.312	0.147	1n4V		
contig_789	11171.000	phage	0.601	0.469	True	False	0.533	0.000	eukarya	0.000	4.000	1.000	0.000	-1.620	2.930	2.744	2.926	-1.559	7.867	-5.262	0.663	2V1n2V		
contig_79	6072.000	phage	0.832	0.544	True	False	0.515	0.000	bacteria	0.000	2.000	0.000	0.000	-0.278	0.129	2.539	4.484	-2.688	9.445	-3.863	0.065	2V		
contig_791	14739.000	phage	0.471	0.369	False	False	0.457	0.000	bacteria	0.000	7.000	0.000	0.000	-0.483	1.937	2.920	1.283	-2.734	2.115	-4.152	0.657	7V		
contig_792	6179.000	phage	0.095	0.599	False	False	0.356	0.000	bacteria	0.000	3.000	0.000	0.000	-2.258	0.361	4.367	2.727	-3.451	2.199	-2.469	1.210	3V		
contig_793	6775.000	phage	0.019	0.862	False	False	0.344	0.000	bacteria	0.000	3.000	0.000	0.000	-1.743	0.009	5.590	1.067	-5.410	0.589	-3.209	1.100	3V		
contig_795	19040.000	phage	0.244	0.374	False	False	0.361	0.000	bacteria	0.000	9.000	0.000	0.000	-0.891	1.211	3.803	1.344	-2.930	3.553	-3.154	0.658	9V		
contig_796	5145.000	phage	0.821	0.574	False	False	0.699	0.000	bacteria	0.000	2.000	0.000	0.000	1.527	0.006	2.617	0.076	-4.297	0.494	-5.121	0.207	2V		
contig_797	9288.000	phage	0.034	0.846	False	False	0.262	0.000	bacteria	0.000	4.000	0.000	0.000	-1.019	0.032	5.227	0.654	-5.754	2.182	-3.398	0.351	4V		
contig_798	2638.000	phage	0.733	0.195	False	False	0.447	0.000	eukarya	0.000	1.000	0.000	0.000	-1.928	0.000	1.614	0.000	-0.251	0.000	-4.906	0.000	1V		
contig_8	2861.000	phage	0.268	0.427	False	False	0.485	0.000	eukarya	0.000	1.000	0.000	0.000	-1.560	0.000	2.564	0.000	-1.258	0.000	-5.234	0.000	1V		
contig_799	34524.000	phage	0.337	0.485	True	False	0.480	0.000	eukarya	0.000	8.000	8.000	0.000	-2.385	1.432	1.184	10.023	0.065	10.250	-4.414	1.288	2V3n6V5n	ITR	13.000
contig_800	3494.000	non-phage	0.029	0.863	False	False	0.462	0.000		0.000	0.000	1.000	0.000	-3.125	0.000	-2.629	0.000	3.830	0.000	-5.184	0.000	1n		
contig_802	3927.000	phage	0.086	0.901	False	False	0.583	0.000	bacteria	0.000	1.000	0.000	0.000	-0.059	0.000	4.488	0.000	-5.512	0.000	-4.785	0.000	1V		
contig_805	7023.000	phage	0.807	0.554	False	False	0.614	0.000	bacteria	1.000	2.000	0.000	0.000	1.597	0.276	2.090	0.732	-3.029	1.279	-4.723	0.449	1n2V		
contig_806	7017.000	non-phage	0.750	0.631	False	False	0.425	0.000		0.000	1.000	2.000	0.000	-2.332	2.859	-0.466	3.184	1.932	5.156	-4.352	0.652	1n1V1n		
contig_807	8701.000	phage	0.431	0.784	False	False	0.666	0.000	bacteria	1.000	3.000	0.000	0.000	1.866	1.021	4.496	0.954	-7.090	1.275	-5.438	0.155	1V1n2V		
contig_808	5662.000	non-phage	1.035	0.268	False	False	0.535	0.000		0.000	1.000	1.000	0.000	-2.752	0.293	0.209	0.042	0.976	1.747	-3.531	7.660	1n1V		
contig_809																								
contig_81	20411.000	phage	0.946	0.233	False	False	0.527	0.000	eukarya	1.000	6.000	2.000	0.000	-0.331	2.244	1.308	0.771	-0.207	1.118	-4.566	1.083	4V1n2V2n		
contig_810																								
contig_812	15334.000	phage	0.490	0.745	False	False	0.672	0.000	bacteria	1.000	6.000	0.000	0.000	1.270	1.412	3.199	2.016	-5.965	1.050	-4.363	1.591	5V1n1V		
contig_811	34326.000	phage	0.430	0.665	False	False	0.551	0.000	bacteria	2.000	13.000	1.000	0.000	0.924	1.352	3.873	3.602	-4.070	4.562	-4.348	0.345	6V1n1V2n6V	DTR	14.000
contig_813	8021.000	non-phage	0.936	0.737	False	False	0.619	0.000		2.000	1.000	0.000	0.000	2.689	0.000	2.369	0.324	-6.332	0.361	-4.508	0.040	1V2n		
contig_814	8684.000	phage	0.821	0.447	True	False	0.494	0.000	bacteria	1.000	2.000	1.000	0.000	1.056	0.794	2.088	2.461	-2.148	5.496	-5.184	1.793	1n2V1n		
contig_816	10991.000	phage	0.844	0.358	True	False	0.462	0.000	bacteria	1.000	2.000	2.000	0.000	0.178	3.518	1.070	2.314	-0.859	5.176	-4.527	0.797	1V1n1V2n		
contig_817	7242.000	phage	0.677	0.524	False	False	0.670	0.000	bacteria	0.000	3.000	0.000	0.000	1.262	0.100	2.814	0.755	-3.627	1.900	-5.012	0.218	3V		
contig_818	3807.000	non-phage	0.148	0.842	False	True	0.612	0.000		1.000	0.000	0.000	0.000	4.039	0.000	-0.318	0.000	-1.148	0.000	-4.914	0.000	1n		
contig_819	9922.000	phage	0.819	0.369	False	False	0.494	0.000	bacteria	0.000	4.000	0.000	0.000	-0.018	5.188	2.615	0.613	-1.578	4.082	-4.500	1.350	4V		
contig_815	56870.000	phage	0.381	0.607	True	False	0.595	0.000	bacteria	3.000	23.000	1.000	0.000	-0.817	3.229	3.838	5.895	-3.131	6.664	-4.586	1.163	5V1n10V3n8V	DTR	13.000
contig_82	8994.000	phage	0.613	0.288	False	False	0.450	0.000	eukarya	0.000	3.000	1.000	0.000	-1.355	0.797	2.156	2.127	-1.011	3.854	-4.797	0.402	1V1n2V		
contig_820	13230.000	phage	0.524	0.558	True	False	0.526	0.000	bacteria	1.000	4.000	1.000	0.000	0.330	0.741	1.734	5.191	-1.972	8.312	-5.227	0.564	2n4V		
contig_821																								
contig_824	10775.000	non-phage	0.651	0.326	False	False	0.526	0.000		1.000	1.000	3.000	0.000	-0.253	2.883	0.138	2.564	0.510	1.948	-3.639	1.109	3n1V1n		
contig_826	13223.000	non-phage	0.443	0.474	False	False	0.577	0.000		0.000	3.000	3.000	0.000	-0.640	1.569	0.125	8.180	1.069	6.422	-5.320	0.201	1V2n1V1n1V		
contig_827	8671.000	phage	0.469	0.231	True	False	0.488	0.000	bacteria	0.000	3.000	1.000	0.000	-0.638	0.524	2.043	2.770	-1.626	3.443	-4.176	1.830	3V1n		
contig_829																								
contig_83	12556.000	phage	0.586	0.262	True	False	0.471	0.000	eukarya	0.000	4.000	2.000	0.000	-2.406	1.202	1.096	2.232	0.316	2.439	-3.420	0.935	2V1n1V1n1V		
contig_830	4584.000	phage	0.295	0.628	False	False	0.550	0.000	bacteria	0.000	2.000	0.000	0.000	1.182	0.784	4.426	0.051	-5.512	0.399	-5.297	0.796	2V		
contig_825	67695.000	phage	0.394	0.549	False	False	0.464	0.000	bacteria	1.000	31.000	1.000	0.000	-0.074	1.682	3.740	2.848	-3.432	4.867	-3.783	0.735	19V1n12V1n		
contig_831	21922.000	phage	0.486	0.588	False	False	0.308	0.000	bacteria	0.000	10.000	0.000	0.000	0.708	0.573	3.312	0.708	-4.465	1.020	-3.098	0.958	10V		
contig_832	3827.000	phage	1.378	0.094	False	False	0.640	0.000	bacteria	0.000	1.000	0.000	0.000	0.724	0.000	1.522	0.000	0.014	0.000	-3.252	0.000	1V		
contig_833	5476.000	phage	0.294	0.727	False	False	0.521	0.000	bacteria	0.000	2.000	0.000	0.000	0.926	0.286	4.477	1.044	-5.672	0.427	-4.422	0.111	2V		
contig_834	2756.000	phage	0.544	0.474	False	False	0.678	0.000	bacteria	0.000	1.000	0.000	0.000	2.201	0.000	4.156	0.000	-5.188	0.000	-4.480	0.000	1V		
contig_835	12932.000	phage	0.195	0.754	False	False	0.566	0.000	bacteria	0.000	6.000	0.000	0.000	0.799	0.575	4.887	0.586	-5.840	0.736	-4.359	0.382	6V		
contig_836	8880.000	phage	0.306	0.712	False	False	0.578	0.000	bacteria	1.000	3.000	0.000	0.000	1.177	0.711	4.410	2.504	-5.422	4.234	-4.035	0.104	1n3V		
contig_839	27235.000	phage	0.577	0.364	True	False	0.362	0.000	bacteria	1.000	6.000	6.000	0.000	-0.834	1.710	1.613	4.848	-1.004	8.820	-2.697	1.396	3V1n2V3n1V3n		
contig_840	17194.000	phage	0.554	0.634	False	False	0.335	0.000	bacteria	1.000	7.000	0.000	0.000	0.363	1.476	3.076	1.894	-3.809	3.490	-3.193	1.139	7V1n		
contig_841																								
contig_842	3941.000	phage	0.509	0.716	False	False	0.542	0.000	bacteria	0.000	1.000	0.000	0.000	1.646	0.000	3.711	0.000	-5.621	0.000	-6.086	0.000	1V		
contig_843																								
contig_844	15479.000	non-phage	0.798	0.578	False	True	0.525	0.000		6.000	0.000	1.000	0.000	1.837	2.066	0.252	0.853	-1.272	3.486	-4.562	2.830	7n		
contig_845																								
contig_848	8032.000	phage	0.650	0.606	True	False	0.489	0.000	bacteria	1.000	2.000	0.000	0.000	0.730	0.304	2.768	4.789	-3.502	7.812	-5.680	0.687	2V1n		
contig_849	8706.000	phage	1.051	0.448	False	False	0.527	0.000	bacteria	1.000	2.000	1.000	0.000	1.101	1.208	1.571	0.969	-2.637	5.574	-4.301	0.085	1n2V1n		
contig_85	3780.000	non-phage	0.223	0.447	False	False	0.497	0.000		0.000	0.000	1.000	0.000	-3.074	0.000	-0.814	0.000	2.674	0.000	-7.262	0.000	1n		
contig_850	8647.000	phage	0.307	0.820	False	False	0.493	0.000	bacteria	1.000	3.000	0.000	0.000	0.921	0.771	4.141	2.436	-5.871	1.762	-4.980	0.167	3V1n		
contig_851	7555.000	phage	0.391	0.604	False	False	0.490	0.000	bacteria	0.000	3.000	0.000	0.000	0.349	0.113	3.512	0.991	-3.723	4.352	-3.898	0.108	3V		
contig_852	13259.000	phage	0.435	0.631	False	False	0.366	0.000	bacteria	0.000	5.000	1.000	0.000	-0.292	1.699	3.207	2.191	-3.625	6.242	-3.287	0.086	3V1n2V		
contig_855	4853.000	phage	0.607	0.432	False	False	0.548	0.000	bacteria	1.000	1.000	0.000	0.000	0.620	4.215	2.844	0.044	-3.109	4.230	-5.180	0.179	1n1V		
contig_854	37646.000	phage	0.465	0.563	False	False	0.347	0.000	bacteria	0.000	18.000	0.000	0.000	-0.512	0.716	3.133	1.171	-3.424	4.105	-2.424	1.252	18V		
contig_857	2885.000	phage	0.816	0.219	False	False	0.324	0.000	eukarya	0.000	1.000	0.000	0.000	-1.509	0.000	1.792	0.000	0.029	0.000	-3.463	0.000	1V		
contig_856	35606.000	phage	0.642	0.479	False	False	0.373	0.000	bacteria	2.000	15.000	0.000	0.000	0.786	0.702	2.961	1.140	-3.152	3.201	-3.180	1.104	10V1n5V1n		
contig_858	22519.000	phage	0.341	0.634	False	False	0.625	0.000	bacteria	0.000	10.000	0.000	0.000	0.917	0.214	3.957	0.938	-4.527	3.043	-4.871	0.121	10V		
contig_859	2582.000	phage	0.931	0.466	False	False	0.681	0.000	bacteria	0.000	1.000	0.000	0.000	1.629	0.000	2.371	0.000	-3.301	0.000	-5.672	0.000	1V		
contig_860	16677.000	non-phage	0.566	0.224	False	False	0.497	0.000		0.000	4.000	4.000	0.000	-2.094	0.896	0.426	2.822	1.240	2.596	-4.730	0.550	1V1n2V3n1V		
contig_861	20918.000	phage	0.282	0.681	False	False	0.544	0.000	bacteria	1.000	9.000	0.000	0.000	0.465	0.799	3.695	2.166	-4.984	4.586	-3.922	2.031	6V1n3V		
contig_862	10191.000	phage	0.244	0.418	True	False	0.506	0.000	eukarya	0.000	3.000	1.000	0.000	-2.705	0.485	2.902	7.039	-0.423	4.031	-5.352	0.604	1n3V		
contig_863	12093.000	non-phage	0.645	0.552	False	False	0.452	0.000		0.000	0.000	5.000	0.000	-0.954	0.478	-1.251	1.039	2.105	0.943	-3.350	1.674	5n		
contig_864	5276.000	phage	0.436	0.485	False	False	0.392	0.000	bacteria	0.000	2.000	0.000	0.000	1.174	0.055	3.562	0.261	-4.438	1.418	-4.031	0.123	2V		
contig_865	13942.000	phage	0.181	0.756	False	False	0.522	0.000	bacteria	0.000	6.000	0.000	0.000	0.404	0.740	4.656	0.681	-5.254	0.684	-4.277	0.379	6V		
contig_872																								
contig_874	5437.000	phage	0.333	0.530	False	False	0.521	0.000	bacteria	0.000	2.000	0.000	0.000	1.136	0.011	4.020	0.365	-4.082	2.150	-3.652	0.615	2V		
contig_871	39689.000	phage	0.331	0.700	False	False	0.525	0.000	bacteria	2.000	17.000	0.000	0.000	0.370	1.419	4.254	2.297	-4.746	3.504	-4.316	0.381	7V1n7V1n3V		
contig_877																								
contig_879	2496.000	phage	0.175	0.762	False	False	0.507	0.000	bacteria	0.000	1.000	0.000	0.000	1.321	0.000	4.945	0.000	-6.562	0.000	-5.516	0.000	1V		
contig_880	15420.000	phage	0.412	0.440	True	False	0.541	0.000	eukarya	0.000	4.000	3.000	0.000	-1.161	2.160	1.092	6.191	-0.154	7.555	-3.461	1.875	3V1n1V2n		
contig_881	12193.000	phage	0.696	0.594	True	False	0.508	0.000	bacteria	1.000	4.000	0.000	0.000	0.797	1.027	2.836	3.949	-2.352	3.814	-4.445	0.401	1n4V		
contig_882	4700.000	phage	0.743	0.251	True	False	0.584	0.000	bacteria	0.000	2.000	0.000	0.000	-0.598	0.056	2.332	2.988	-1.178	1.191	-5.984	0.928	2V		
contig_884	2607.000	non-phage	0.533	0.790	False	False	0.578	0.000		1.000	0.000	0.000	0.000	3.188	0.000	1.172	0.000	-4.172	0.000	-4.844	0.000	1n		
contig_886																								
contig_887	5186.000	phage	0.600	0.206	True	False	0.511	0.000	eukarya	0.000	2.000	0.000	0.000	-1.487	0.068	3.002	3.436	-1.152	3.527	-3.838	0.105	2V		
contig_888	6944.000	non-phage	0.838	0.187	False	False	0.511	0.000		0.000	1.000	2.000	0.000	-1.787	1.512	0.503	1.211	1.511	0.300	-4.062	0.193	1n1V1n		
contig_889	2947.000	phage	0.027	0.962	False	False	0.470	0.000	bacteria	0.000	1.000	0.000	0.000	-0.145	0.000	5.789	0.000	-5.570	0.000	-4.957	0.000	1V		
contig_89	14969.000	phage	0.661	0.330	True	False	0.466	0.000	eukarya	0.000	4.000	3.000	0.000	-1.501	1.282	0.864	4.031	0.610	5.586	-3.689	0.271	2n2V1n2V		
contig_890	8178.000	non-phage	0.409	0.937	False	False	0.647	0.000		3.000	0.000	0.000	0.000	4.738	0.428	2.139	0.093	-7.352	0.756	-4.258	0.066	3n		
contig_892	2610.000	phage	0.027	0.970	False	False	0.372	0.000	bacteria	0.000	1.000	0.000	0.000	-0.892	0.000	5.059	0.000	-5.977	0.000	-4.906	0.000	1V		
contig_896	9069.000	non-phage	0.688	0.796	False	False	0.703	0.000		3.000	1.000	0.000	0.000	2.877	0.382	1.686	1.648	-5.953	0.218	-2.865	1.043	1n1V2n		
contig_891	41869.000	phage	0.024	0.934	False	False	0.457	0.000	bacteria	0.000	20.000	0.000	0.000	-2.949	1.580	7.457	2.326	-6.078	1.218	-4.250	0.738	20V	DTR	51.000
contig_897	14788.000	non-phage	1.036	0.444	False	True	0.592	0.000		5.000	1.000	1.000	0.000	1.912	0.348	1.275	2.854	-2.133	8.641	-3.738	0.879	1n1V5n		
contig_898	9404.000	phage	0.379	0.755	True	False	0.572	0.000	bacteria	0.000	4.000	0.000	0.000	0.147	0.448	4.727	5.949	-5.039	7.680	-4.195	0.110	4V		
contig_899	11485.000	phage	0.323	0.730	False	False	0.555	0.000	bacteria	0.000	5.000	0.000	0.000	0.771	1.320	4.152	0.732	-5.301	2.482	-4.621	0.494	5V		
contig_9	14726.000	non-phage	0.468	0.369	False	False	0.461	0.000		0.000	3.000	4.000	0.000	-2.281	1.772	0.683	3.740	0.953	2.861	-4.754	0.546	1V3n1V1n1V		
contig_90	15282.000	phage	0.254	0.500	True	False	0.455	0.000	bacteria	0.000	5.000	2.000	0.000	-1.400	2.066	2.545	5.566	-1.616	9.180	-4.316	0.192	2V2n3V		
contig_900	22701.000	phage	0.276	0.812	False	False	0.621	0.000	bacteria	2.000	9.000	0.000	0.000	1.269	1.741	3.805	2.141	-6.023	1.699	-5.059	0.271	4V1n2V1n3V		
contig_901	13928.000	phage	0.715	0.509	False	False	0.608	0.000	bacteria	0.000	5.000	1.000	0.000	0.974	0.637	2.756	1.406	-3.654	5.090	-4.254	0.594	3V1n2V		
contig_904																								
contig_905	2104.000	phage	0.773	0.365	False	False	0.642	0.000	bacteria	0.000	1.000	0.000	0.000	1.288	0.000	2.605	0.000	-3.080	0.000	-4.988	0.000	1V		
contig_906	2732.000	non-phage	1.014	0.527	False	False	0.638	0.000		1.000	0.000	0.000	0.000	2.035	0.000	1.825	0.000	-5.031	0.000	-3.777	0.000	1n		
contig_908	8209.000	phage	0.520	0.686	False	False	0.334	0.000	bacteria	2.000	2.000	0.000	0.000	1.925	2.012	2.221	1.102	-5.516	1.942	-4.027	0.359	1V2n1V		
contig_907	26414.000	phage	0.693	0.398	False	False	0.548	0.000	bacteria	1.000	10.000	1.000	0.000	0.739	1.682	2.512	2.162	-2.746	8.086	-4.641	0.589	5V2n5V	ITR	13.000
contig_909	23404.000	non-phage	0.817	0.642	False	True	0.489	0.000		9.000	2.000	0.000	0.000	2.299	0.896	1.220	2.590	-1.319	4.309	-4.516	0.697	1V6n1V3n		
contig_91	12705.000	phage	0.896	0.310	True	False	0.459	0.000	eukarya	1.000	3.000	2.000	0.000	-1.509	3.441	1.017	1.485	0.303	2.211	-4.352	2.633	1V3n2V		
